root_id,hemisphere,type,column_id,x,y,p,q
720575940621307312,left,L1,550,-0.16666666666666674,0.0847457627118644,3,0
720575940621315750,left,L1,622,-0.5555555555555556,0.6610169491525424,15,5
720575940621337665,left,L2,120,-0.05555555555555558,-0.05084745762711862,0,-1
720575940621364912,left,L3,714,0.5555555555555554,0.38983050847457634,1,11
720575940621372069,left,L2,671,-0.38888888888888895,-0.7966101694915254,-8,-15
720575940621382420,left,L2,430,-0.2777777777777778,-0.2542372881355932,-1,-6
720575940621387429,left,L2,331,0.16666666666666674,-0.5254237288135593,-9,-6
720575940621400929,left,L1,329,0.0,0.7966101694915255,12,12
720575940621401771,left,L2,67,-0.16666666666666674,-0.4576271186440678,-5,-8
720575940621406228,left,L3,244,-0.4444444444444444,-0.423728813559322,-2,-10
720575940621435201,left,L2,195,-0.2777777777777778,-0.05084745762711862,2,-3
720575940621447796,left,L2,728,0.7777777777777779,0.38983050847457634,-1,13
720575940621455552,left,L1,320,-0.16666666666666674,-0.18644067796610164,-1,-4
720575940621481094,left,L1,482,0.16666666666666674,0.5593220338983051,7,10
720575940621481606,left,L2,607,0.11111111111111116,0.5932203389830508,8,10
720575940621498795,left,L1,173,0.2777777777777777,-0.864406779661017,-15,-10
720575940621547190,left,L2,127,0.05555555555555558,0.4915254237288136,7,8
720575940621548166,left,L1,241,0.2777777777777777,-0.5932203389830508,-11,-6
720575940621549702,left,L1,568,-0.6666666666666667,-0.288135593220339,2,-10
720575940621550726,left,L1,454,0.5555555555555554,-0.423728813559322,-11,-1
720575940621551238,left,L1,296,0.11111111111111116,-0.6271186440677966,-10,-8
720575940621554347,left,L2,367,-0.6111111111111112,-0.5254237288135593,-2,-13
720575940621561478,left,L2,308,-0.5555555555555556,0.2542372881355932,9,-1
720575940621588416,left,L2,72,0.0,-0.9661016949152542,-14,-14
720575940621588672,left,L2,408,-0.6666666666666667,-0.15254237288135597,4,-8
720575940621598708,left,L2,699,-0.5555555555555556,-0.016949152542372836,5,-5
