root_id,hemisphere,type,column_id,x,y,p,q
720575940606406530,right,L1,177,0.16666666666666674,-0.05084745762711862,1,-2
720575940606489702,right,L3,538,0.38888888888888906,0.016949152542372836,4,-3
720575940606524802,right,L1,53,-0.5555555555555556,0.4576271186440677,2,12
720575940606543490,right,L2,383,0.6111111111111112,0.35593220338983045,11,0
720575940606552422,right,L1,370,0.2777777777777777,0.6949152542372881,13,8
720575940606554558,right,L3,654,0.3333333333333335,0.2542372881355932,7,1
720575940606568126,right,L2,97,0.5555555555555554,0.05084745762711873,6,-4
720575940606574210,right,L2,728,-0.7777777777777778,0.38983050847457634,-1,13
720575940606586982,right,L3,305,0.7777777777777779,0.11864406779661008,9,-5
720575940606608002,right,L3,218,-0.22222222222222232,0.3220338983050848,3,7
720575940606631014,right,L1,46,0.5,0.4915254237288136,12,3
720575940606640928,right,L2,434,0.2777777777777777,0.22033898305084754,6,1
720575940606723164,right,L3,695,0.666666666666667,0.3220338983050848,11,-1
720575940606762418,right,L2,40,0.22222222222222232,-0.22033898305084743,-1,-5
720575940606778123,right,L2,377,-0.05555555555555558,0.22033898305084754,3,4
720575940606782300,right,L2,453,-0.38888888888888895,0.8305084745762712,9,16
720575940606798537,right,L1,356,0.0,0.728813559322034,11,11
720575940606810889,right,L1,638,0.05555555555555558,0.22033898305084754,4,3
720575940606811657,right,L2,663,0.0,0.2542372881355932,4,4
720575940607001801,right,L1,739,0.7777777777777779,0.05084745762711873,8,-6
720575940607194546,right,L1,60,0.8888888888888888,0.2542372881355932,12,-4
720575940607219669,right,L2,679,-0.4444444444444444,0.5932203389830508,5,13
720575940607227010,right,L2,666,-0.8333333333333333,-0.4576271186440678,-14,1
720575940607284610,right,L3,410,0.22222222222222232,-0.0847457627118644,1,-3
720575940607392898,right,L3,403,0.22222222222222232,-0.423728813559322,-4,-8
720575940607493065,right,L1,690,0.7222222222222221,-0.11864406779661019,5,-8
720575940607513730,right,L3,771,-0.38888888888888895,-0.9322033898305084,-17,-10
720575940607521458,right,L2,545,-0.6111111111111112,0.35593220338983045,0,11
720575940607560370,right,L1,4,0.5,-0.728813559322034,-6,-15
720575940607638723,right,L3,325,-0.6111111111111112,0.016949152542372836,-5,6
720575940607648178,right,L3,463,-0.6111111111111112,0.5593220338983051,3,14
720575940607674754,right,L1,319,0.16666666666666674,0.15254237288135597,4,1
720575940607755721,right,L1,477,0.3333333333333335,0.05084745762711873,4,-2
720575940607807177,right,L1,251,0.11111111111111116,-0.4915254237288136,-6,-8
720575940607810505,right,L2,469,0.7222222222222221,0.423728813559322,13,0
720575940607829122,right,L2,94,-0.5555555555555556,0.5932203389830508,4,14
720575940607856818,right,L2,702,0.5,0.7627118644067796,16,7
720575940607963826,right,L3,430,0.2777777777777777,-0.2542372881355932,-1,-6
720575940608063106,right,L1,292,0.4444444444444444,0.5932203389830508,13,5
720575940608087474,right,L2,726,-0.22222222222222232,-0.9661016949152542,-16,-12
720575940608093106,right,L2,525,0.11111111111111116,-0.6949152542372881,-9,-11
720575940608144050,right,L1,140,-0.33333333333333337,0.2542372881355932,1,7
720575940608161410,right,L2,231,-0.4444444444444444,-0.423728813559322,-10,-2
720575940608163849,right,L3,118,-0.38888888888888895,0.016949152542372836,-3,4
720575940608164994,right,L1,301,0.5555555555555554,0.5254237288135593,13,3
720575940608177330,right,L1,34,-0.6666666666666667,0.5932203389830508,3,15
720575940608181515,right,L1,132,-0.22222222222222232,0.11864406779661008,0,4
720575940608226261,right,L1,116,0.11111111111111116,-0.288135593220339,-3,-5
720575940608253788,right,L3,764,0.8888888888888888,-0.22033898305084743,5,-11
720575940608387442,right,L3,333,-0.05555555555555558,-0.728813559322034,-11,-10
720575940608509276,right,L3,272,-0.33333333333333337,-0.0847457627118644,-4,2
720575940608522761,right,L1,363,-0.7777777777777778,-0.15254237288135597,-9,5
720575940608559964,right,L2,560,0.7777777777777779,0.4576271186440677,14,0
720575940608573707,right,L3,711,0.05555555555555558,0.6271186440677967,10,9
720575940608597084,right,L3,303,0.5555555555555554,0.728813559322034,16,6
720575940608684811,right,L3,619,0.38888888888888906,-0.6610169491525424,-6,-13
720575940608822539,right,L2,579,0.3333333333333335,-0.35593220338983056,-2,-8
720575940608846275,right,L3,606,0.05555555555555558,-0.6610169491525424,-9,-10
720575940608906179,right,L3,257,-0.2777777777777778,0.6949152542372881,8,13
720575940609061641,right,L2,467,0.22222222222222232,-0.6949152542372881,-8,-12
720575940609131868,right,L2,561,-0.6111111111111112,0.22033898305084754,-2,9
720575940609328853,right,L2,534,-0.33333333333333337,0.05084745762711873,-2,4
720575940609358603,right,L2,248,0.666666666666667,-0.016949152542372836,6,-6
720575940609391113,right,L3,297,-0.8333333333333333,-0.3220338983050848,-12,3
720575940609398539,right,L1,671,0.38888888888888906,-0.7966101694915254,-8,-15
720575940609405963,right,L1,349,0.5555555555555554,-0.4915254237288136,-2,-12
720575940609411849,right,L3,433,0.0,-0.288135593220339,-4,-4
720575940609412617,right,L2,458,-0.5555555555555556,-0.016949152542372836,-5,5
720575940609440210,right,L1,681,0.16666666666666674,-0.728813559322034,-9,-12
720575940609480459,right,L1,713,0.666666666666667,0.5254237288135593,14,2
720575940609494741,right,L3,45,0.5,-0.05084745762711862,4,-5
720575940609591817,right,L1,26,-0.16666666666666674,-0.11864406779661019,-3,0
720575940609607435,right,L3,238,0.8333333333333333,-0.11864406779661019,6,-9
720575940609625045,right,L2,117,0.8888888888888888,-0.0847457627118644,7,-9
720575940609729035,right,L1,147,-0.16666666666666674,0.6949152542372881,9,12
720575940609738435,right,L3,656,-0.05555555555555558,-0.38983050847457623,-6,-5
720575940609746187,right,L1,206,0.2777777777777777,0.15254237288135597,5,0
720575940609805269,right,L2,771,-0.38888888888888895,-0.9322033898305084,-17,-10
720575940609896405,right,L3,140,-0.33333333333333337,0.2542372881355932,1,7
720575940609900100,right,L1,625,0.22222222222222232,0.7966101694915255,14,10
720575940609905476,right,L3,278,0.5555555555555554,0.3220338983050848,10,0
720575940609928971,right,L3,412,0.6111111111111112,0.6949152542372881,16,5
720575940610032579,right,L1,682,-0.6666666666666667,-0.288135593220339,-10,2
720575940610081987,right,L1,611,0.11111111111111116,-0.6271186440677966,-8,-10
720575940610106692,right,L1,242,0.4444444444444444,0.18644067796610164,7,-1
720575940610204228,right,L2,18,-0.5555555555555556,-0.5593220338983051,-13,-3
720575940610206403,right,L1,434,0.2777777777777777,0.22033898305084754,6,1
720575940610210372,right,L2,178,-0.2777777777777778,0.35593220338983045,3,8
720575940610325038,right,L2,627,-0.05555555555555558,-0.05084745762711862,-1,0
720575940610535410,right,L3,473,0.38888888888888906,0.7627118644067796,15,8
720575940610609362,right,L3,240,0.38888888888888906,-0.11864406779661019,2,-5
