root_id,hemisphere,type,column_id,x,y,p,q
97773,left,L2,665,0.7777777777777779,-0.084745763,-8,6
97774,left,L2,587,0.4444444444444444,0.728813559,7,15
97775,left,L2,716,0.4444444444444444,-0.220338983,-7,1
97776,left,L2,535,0.8888888888888888,-0.152542373,-10,6
97777,left,L1,239,-0.666666667,0.18644067796610164,9,-3
97778,left,L3,734,0.22222222222222232,-0.016949153,-2,2
97779,left,L2,439,-0.277777778,-0.322033898,-2,-7
97780,left,L2,602,0.4444444444444444,-0.084745763,-5,3
97781,left,L3,125,0.6111111111111112,0.2881355932203389,-1,10
97782,left,L3,750,0.4444444444444444,-0.830508475,-16,-8
97783,left,L3,186,-0.111111111,0.8644067796610169,14,12
97784,left,L2,126,0.38888888888888906,0.35593220338983045,2,9
97785,left,L3,360,-0.5,0.6271186440677967,14,5
97786,left,L1,517,0.7222222222222221,0.084745763,-5,8
97787,left,L1,56,0.16666666666666674,-0.457627119,-8,-5
97788,left,L3,373,0.16666666666666674,-0.728813559,-12,-9
97789,left,L1,136,0.055555556,0.084745763,1,2
97790,left,L3,71,-0.166666667,-0.118644068,0,-3
97792,left,L1,25,-0.944444444,0.084745763,10,-7
97793,left,L1,319,-0.166666667,0.15254237288135597,4,1
97794,left,L2,352,-0.222222222,0.9322033898305084,16,12
97795,left,L3,696,-0.222222222,0.5254237288135593,10,6
97796,left,L1,301,-0.555555556,0.5254237288135593,13,3
97797,left,L1,236,-0.111111111,0.11864406779661008,3,1
97798,left,L3,564,0.38888888888888906,-0.796610169,-15,-8
97799,left,L1,683,0.22222222222222232,0.18644067796610164,1,5
97800,left,L1,443,-0.666666667,0.11864406779661008,8,-4
97801,left,L1,143,-0.444444444,0.5254237288135593,12,4
97802,left,L2,10,0.6111111111111112,-0.525423729,-13,-2
97803,left,L3,585,-0.055555556,-0.796610169,-11,-12
97804,left,L1,753,-0.333333333,0.7966101694915255,15,9
97805,left,L3,16,-0.222222222,-0.559322034,-6,-10
97806,left,L2,74,-0.055555556,-0.322033898,-4,-5
97807,left,L2,206,-0.277777778,0.15254237288135597,5,0
97808,left,L2,295,-0.166666667,0.9661016949152543,16,13
97809,left,L1,15,0.2777777777777777,-0.118644068,-4,1
97810,left,L1,190,-0.277777778,-0.186440678,0,-5
97811,left,L2,187,0.38888888888888906,0.6949152542372881,7,14
97812,left,L2,193,-0.555555556,0.11864406779661008,7,-3
97813,left,L3,362,0.22222222222222232,-0.694915254,-12,-8
97814,left,L3,426,-0.333333333,-0.016949153,3,-3
97815,left,L1,104,-0.055555556,-0.93220339,-13,-14
97816,left,L1,114,0.2777777777777777,-0.457627119,-9,-4
97817,left,L1,657,-0.166666667,-0.86440678,-11,-14
97818,left,L2,393,-0.111111111,0.728813559,12,10
97819,left,L3,597,0.5,0.016949152542372836,-4,5
97820,left,L2,207,0.16666666666666674,0.9661016949152543,13,16
97821,left,L2,99,0.5,0.4915254237288136,3,12
97822,left,L2,711,-0.055555556,0.6271186440677967,10,9
97824,left,L3,26,0.16666666666666674,-0.118644068,-3,0
97825,left,L3,205,0.5555555555555554,-0.220338983,-8,2
97826,left,L3,345,0.3333333333333335,-0.423728814,-9,-3
97827,left,L1,372,0.11111111111111116,-0.084745763,-2,0
97828,left,L2,722,0.7222222222222221,-0.525423729,-14,-1
97829,left,L1,391,0.5,-0.118644068,-6,3
97830,left,L2,64,0.5,-0.796610169,-16,-7
97831,left,L3,472,0.16666666666666674,0.8305084745762712,11,14
97832,left,L1,543,-0.111111111,-0.152542373,-1,-3
97833,left,L1,776,0.6111111111111112,0.6949152542372881,5,16
97834,left,L1,113,-0.222222222,0.11864406779661008,4,0
97835,left,L2,737,0.055555556,0.6271186440677967,9,10
97836,left,L3,610,0.2777777777777777,-0.796610169,-14,-9
97837,left,L1,655,0.7222222222222221,-0.050847458,-7,6
97838,left,L3,612,-0.333333333,-0.898305085,-10,-16
97839,left,L1,458,0.5555555555555554,-0.016949153,-5,5
97840,left,L3,553,-0.333333333,0.5254237288135593,11,5
97841,left,L3,148,-0.722222222,-0.389830508,1,-12
97842,left,L3,685,-0.5,-0.322033898,0,-9
97843,left,L1,175,-0.611111111,-0.254237288,2,-9
97844,left,L3,652,-0.611111111,-0.389830508,0,-11
97845,left,L3,377,0.055555556,0.22033898305084754,3,4
97846,left,L2,396,-0.111111111,0.3220338983050848,6,4
97847,left,L2,251,-0.111111111,-0.491525424,-6,-8
97848,left,L2,54,-0.388888889,0.084745763,5,-2
97849,left,L2,575,0.7222222222222221,0.2881355932203389,-2,11
97850,left,L2,133,-0.333333333,0.6610169491525424,13,7
97851,left,L1,360,-0.5,0.6271186440677967,14,5
97852,left,L2,683,0.22222222222222232,0.18644067796610164,1,5
97853,left,L2,39,0,0.6610169491525424,10,10
97854,left,L1,739,-0.777777778,0.050847458,8,-6
